Date,ice_days,frost_days,cdd,cwd,r99p,r95p,wsdi,csdi,sdii,gsl,r10mm,r20mm,prcptot,Municipality
2021,0,4,28,80,625.0344662,1976.947701,7,0,16.62257454,365,105,57,4238.756507,Kushma
2022,0,12,17,51,0,1140.047442,7,0,12.83048647,365,86,45,3207.621617,Kushma
1950,0,57,9,128,450.847388,2154.564665,0,0,18.55244355,291,152,92,5714.152612,Kwholasothar
1951,0,59,7,128,585.8851026,1960.418119,0,18,16.16892658,286,126,73,5125.549726,Kwholasothar
1952,0,64,11,179,381.9023216,1267.45472,0,7,15.09688174,316,148,77,4951.777209,Kwholasothar
1953,1,60,8,132,676.9969373,1828.788961,0,0,15.32832087,267,121,61,4721.122829,Kwholasothar
1954,0,70,19,143,892.9412568,2578.718822,7,22,20.09243453,313,135,84,5766.528711,Kwholasothar
1955,0,71,15,132,676.4528097,1731.621016,25,6,16.11554944,297,105,58,4286.736151,Kwholasothar
1956,0,59,13,151,804.2618171,1664.582943,17,0,15.42319299,291,117,59,4642.38109,Kwholasothar
1957,0,56,7,75,1088.927691,2288.432787,20,0,15.62039302,292,102,56,4623.636333,Kwholasothar
1958,0,30,9,97,1343.075499,2262.902806,29,0,17.26427112,361,111,64,5110.224253,Kwholasothar
1959,0,28,8,118,649.1623836,1613.988948,30,0,14.86102061,318,122,57,4636.63843,Kwholasothar
1960,0,52,8,105,749.337481,1767.054856,32,7,15.13927069,338,91,46,3966.488922,Kwholasothar
1961,0,74,11,148,1028.500458,1728.669611,14,14,16.20133573,292,121,61,4763.192705,Kwholasothar
1962,0,56,7,153,441.2304839,1033.985019,0,0,14.64692662,314,130,67,4276.902573,Kwholasothar
1963,0,65,9,104,0,888.901648,0,0,12.99678883,306,111,65,3990.014172,Kwholasothar
1964,0,73,12,132,819.94772,1876.890617,48,9,17.81481484,344,123,72,4756.555562,Kwholasothar
1965,0,64,9,111,747.3155,1662.5267,23,20,16.53786856,359,108,58,4084.853533,Kwholasothar
1966,0,55,19,132,992.4342711,2147.88415,49,6,17.05251059,336,96,57,4433.652754,Kwholasothar
1967,0,64,10,134,389.8582433,1723.335934,10,7,14.48320969,334,115,51,4258.063648,Kwholasothar
1968,0,58,13,149,237.590572,1803.005869,6,10,15.1332232,294,116,61,4509.700513,Kwholasothar
1969,0,40,9,136,114.938197,606.1259514,16,0,11.90512384,315,104,50,3428.675666,Kwholasothar
1970,0,53,10,139,445.1807044,1765.290322,0,6,15.77527018,301,117,66,4527.502542,Kwholasothar
1971,0,54,7,147,825.3292416,1588.750793,0,0,16.98031448,365,142,71,5094.094343,Kwholasothar
1972,0,39,10,112,609.0755767,1502.423151,20,0,14.07422007,366,105,55,3997.078501,Kwholasothar
1973,0,55,7,162,493.6072535,1237.427954,18,0,15.07666211,300,105,64,4146.08208,Kwholasothar
1974,0,60,16,136,235.068449,1551.023959,18,0,14.98572323,347,114,55,4270.931121,Kwholasothar
1975,0,48,9,142,355.8651469,1953.806702,13,16,15.93454199,315,120,62,4780.362597,Kwholasothar
1976,0,46,9,160,470.9258178,1736.60921,0,0,13.88601884,318,107,48,4221.349728,Kwholasothar
1977,0,35,10,157,592.0305622,1583.206775,0,12,14.17904184,359,105,57,4508.935307,Kwholasothar
1978,0,71,8,123,387.559119,1412.174116,0,6,14.91389668,310,121,64,4518.910694,Kwholasothar
1979,0,65,8,114,367.1255779,1307.727306,19,7,13.73249612,336,90,56,3803.901425,Kwholasothar
1980,0,53,11,163,117.299089,336.0268935,19,0,11.14597167,294,111,46,3276.91567,Kwholasothar
1981,0,72,10,102,119.02856,1132.148469,0,6,13.78028907,283,123,60,4271.889612,Kwholasothar
1982,0,40,8,97,122.8405542,906.497232,0,11,13.36952085,294,116,54,3917.269608,Kwholasothar
1983,0,68,13,112,350.1379778,988.5291783,0,0,12.5984913,293,106,50,3766.9489,Kwholasothar
1984,0,66,10,130,256.5827432,1259.161753,7,13,14.30570326,310,113,64,4263.099571,Kwholasothar
1985,0,41,10,137,229.582637,762.3425577,14,0,12.241581,319,105,58,3758.165368,Kwholasothar
1986,0,71,10,131,477.9090147,892.1981662,0,28,12.79866475,282,105,54,3801.203432,Kwholasothar
1987,0,28,10,132,343.059723,1210.822383,21,9,14.17196437,342,109,46,3883.118236,Kwholasothar
1988,0,37,11,115,647.518015,1606.790144,16,0,15.84619577,366,103,62,4389.396229,Kwholasothar
1989,0,61,9,144,577.350756,1392.640036,11,0,15.15327333,330,114,52,4258.069807,Kwholasothar
1990,0,38,10,165,689.3702993,1653.719841,0,0,15.56931591,358,126,59,4592.948192,Kwholasothar
1991,0,51,7,129,103.80305,577.6526673,0,0,12.92004117,306,121,48,3708.051817,Kwholasothar
1992,0,26,9,124,222.915628,503.8002253,8,0,11.50040009,363,117,40,3450.120028,Kwholasothar
1993,0,37,6,170,374.3417228,1073.231417,0,0,14.32128528,332,140,71,4668.739,Kwholasothar
1994,0,65,11,147,349.709947,765.0731887,7,0,12.07947173,344,107,39,3503.046802,Kwholasothar
1995,0,67,7,131,328.706281,1337.773633,15,0,13.4944922,319,117,50,4142.809107,Kwholasothar
1996,0,40,10,117,315.799648,1322.926085,0,0,13.73800901,308,117,64,4313.734829,Kwholasothar
1997,0,63,13,119,327.0961702,851.2670202,0,15,13.92409652,294,118,52,3982.291606,Kwholasothar
1998,0,36,15,120,579.528477,1848.683025,23,0,17.98720961,292,123,79,5162.329157,Kwholasothar
1999,0,42,9,127,126.303285,701.292447,42,0,12.71956136,328,109,51,3472.440252,Kwholasothar
2000,0,57,8,142,108.398249,971.2141341,0,0,15.08935914,298,146,71,4617.343896,Kwholasothar
2001,0,51,7,148,0,504.8438127,0,0,11.37094335,341,105,46,3320.315459,Kwholasothar
2002,0,45,10,108,107.428799,1227.107848,0,0,14.11703164,308,121,58,4305.69465,Kwholasothar
2003,0,38,17,125,272.817523,959.5229007,0,8,13.74306186,349,118,50,4012.974063,Kwholasothar
2004,0,41,8,157,350,908.2848533,13,0,14.64273763,316,129,68,4553.891402,Kwholasothar
2005,0,56,12,128,242.974743,591.8365827,0,9,12.07028975,313,99,40,3222.767364,Kwholasothar
2006,0,28,14,85,851.9444065,1176.958173,21,0,13.17913646,365,98,40,3676.979071,Kwholasothar
2007,0,47,8,113,644.3309153,1707.909783,8,0,16.90499685,345,130,74,5105.309048,Kwholasothar
2008,0,43,8,134,560.638489,931.288713,0,0,13.87485905,354,118,60,4093.08342,Kwholasothar
2009,0,32,12,146,589.060617,1066.575581,32,0,12.1912232,354,89,44,3486.689834,Kwholasothar
2010,0,42,7,115,660.630517,1720.060061,23,0,15.2079621,365,111,57,4349.477162,Kwholasothar
2011,0,44,7,158,511.411953,2033.811519,0,0,16.54964535,334,121,66,4815.946797,Kwholasothar
2012,0,76,11,131,341.786267,1024.219448,0,0,13.22890489,305,100,54,3836.382418,Kwholasothar
2013,0,52,9,132,219.5715157,1910.930353,0,13,17.30092239,312,127,82,5051.869336,Kwholasothar
2014,0,53,9,132,343.3267124,822.7720329,0,0,14.17757237,295,111,62,3941.36512,Kwholasothar
2015,0,44,6,124,423.8407205,1212.444059,0,0,13.43764012,350,113,52,4232.856638,Kwholasothar
2016,0,18,11,149,468.493391,1670.191891,11,0,17.75556651,334,138,81,5113.603156,Kwholasothar
2017,0,57,19,134,689.14862,1397.469586,15,0,15.74729359,342,121,63,4424.9895,Kwholasothar
2018,0,31,12,128,497.4392702,1898.000363,0,0,17.59817095,349,133,83,5156.264089,Kwholasothar
2019,0,46,6,133,440.3201537,1289.029717,7,0,14.29054294,314,121,60,4544.392655,Kwholasothar
2020,0,47,8,151,228.989293,2451.262348,12,0,19.02187199,326,143,86,5554.386622,Kwholasothar
2021,0,26,14,143,1047.824108,2654.438093,18,6,19.92203548,348,146,88,5857.07843,Kwholasothar
2022,0,41,11,128,370.274677,1404.592635,10,0,16.06890464,302,135,71,4724.257963,Kwholasothar
1950,194,270,25,70,137.5863555,317.9492141,0,21,5.548372708,99,21,4,904.3847515,Lomanthang
1951,191,281,33,40,25.784764,77.534592,0,47,3.592334498,0,8,1,398.7491293,Lomanthang
1952,201,271,44,45,114.6156269,165.8260165,0,58,4.728926821,96,12,2,643.1340476,Lomanthang
1953,177,280,38,42,46.4589832,91.2627985,0,7,3.662983299,70,8,2,523.8066118,Lomanthang
1954,174,273,34,28,34.35518,49.556108,0,29,3.899873296,104,4,1,475.7845421,Lomanthang
1955,142,276,97,50,0,61.43920083,0,32,3.733931091,51,6,0,440.6038688,Lomanthang
1956,154,266,87,39,23.738082,60.958531,23,32,3.840093982,109,5,1,526.0928756,Lomanthang
1957,140,289,49,35,23.26647,62.942172,0,13,3.460680619,80,4,1,373.7535068,Lomanthang
1958,106,276,78,30,21.116577,144.3565045,6,8,4.180744441,71,10,1,418.0744441,Lomanthang
1959,113,269,34,49,0,12.0807108,0,0,3.757601236,107,3,0,447.154547,Lomanthang
1960,113,268,85,23,91.7575,146.203551,12,6,5.064915183,102,10,3,460.9072816,Lomanthang
1961,164,257,60,48,67.070556,115.0250897,0,20,4.059353213,112,9,2,539.8939774,Lomanthang
1962,143,261,69,30,0,79.014845,0,12,3.811538268,105,7,0,457.3845921,Lomanthang
1963,145,269,40,19,46.429803,139.8920487,0,19,4.461040724,104,9,1,477.3313574,Lomanthang
1964,121,275,67,19,220.8365,299.4414509,25,13,6.183230772,82,7,1,643.0560003,Lomanthang
1965,156,277,48,18,0,40.8985004,0,12,3.276070011,96,3,0,307.950581,Lomanthang
1966,129,280,90,34,67.051743,133.6695007,0,17,4.37999714,97,8,3,433.6197169,Lomanthang
1967,157,271,45,52,0,29.645966,6,0,3.965361897,112,2,0,448.0858943,Lomanthang
1968,179,278,53,28,104.338862,164.2093807,0,72,4.526879447,41,10,3,520.5911364,Lomanthang
1969,109,286,31,36,20.61254,73.99580816,8,16,3.673988884,97,5,1,400.4647883,Lomanthang
1970,131,278,68,34,62.36191,102.982908,15,14,3.865594689,100,5,2,448.408984,Lomanthang
1971,155,277,44,41,30.417672,86.708617,0,51,4.016244003,84,6,1,502.0305003,Lomanthang
1972,164,281,87,24,18.23501518,44.62681618,0,59,3.401060438,85,3,0,360.5124064,Lomanthang
1973,190,275,50,24,237.9414639,278.7216949,0,62,5.69628375,99,11,6,694.9466175,Lomanthang
1974,140,283,56,54,0,37.443033,12,6,3.538669074,84,4,0,346.7895692,Lomanthang
1975,133,283,60,49,71.6550481,174.6997496,0,26,4.690936882,22,12,3,501.9302463,Lomanthang
1976,128,276,110,67,18.697941,45.622478,13,14,2.88191076,100,4,0,342.9473804,Lomanthang
1977,99,280,67,58,0,58.873925,7,0,3.359287716,92,5,0,372.8809365,Lomanthang
1978,142,280,60,20,71.94156,141.773477,6,7,4.440958053,44,10,1,457.4186794,Lomanthang
1979,137,287,67,14,18.54995054,18.54995054,7,17,3.348226099,86,2,0,321.4297055,Lomanthang
1980,117,277,77,46,41.391536,69.0669451,0,0,4.046914886,88,5,2,449.2075524,Lomanthang
1981,146,280,32,21,24.05292,73.0418889,0,14,3.777887276,90,5,1,374.0108403,Lomanthang
1982,149,291,54,21,25.02129169,35.82543169,0,37,3.292393459,84,3,1,309.4849851,Lomanthang
1983,175,279,61,15,0,15.824905,20,25,3.41644297,94,2,0,256.2332228,Lomanthang
1984,119,271,92,19,0,78.1540784,12,17,3.969321793,106,8,0,400.9015011,Lomanthang
1985,114,276,68,26,0,35.8356722,21,6,3.537578548,110,4,0,364.3705905,Lomanthang
1986,130,279,38,27,0,65.18303205,6,29,4.083637746,94,6,0,400.1964991,Lomanthang
1987,147,270,52,15,44.645538,59.784458,11,48,3.172106613,113,3,1,272.8011687,Lomanthang
1988,122,277,91,49,0,90.77304516,6,0,3.842643045,112,7,0,395.7922337,Lomanthang
1989,141,265,70,19,23.709894,48.495242,9,0,3.056750731,101,3,1,281.2210672,Lomanthang
1990,129,265,56,30,21.675644,126.4888196,18,6,3.829171689,118,9,1,421.2088858,Lomanthang
1991,146,266,96,26,18.347997,58.588244,0,6,3.358828492,95,4,0,335.8828492,Lomanthang
1992,159,276,30,31,0,23.6140514,0,13,3.469565967,95,3,0,336.5478988,Lomanthang
1993,118,273,91,16,0,23.0703163,29,6,3.04378589,79,2,0,316.5537326,Lomanthang
1994,140,263,44,32,19.010666,43.387351,0,0,4.169706788,111,5,0,421.1403855,Lomanthang
1995,167,274,111,32,64.76312554,136.4452464,10,49,4.14570914,75,7,2,435.2994597,Lomanthang
1996,193,280,31,38,64.6550755,148.3636318,0,49,4.568318612,89,12,2,516.2200032,Lomanthang
1997,166,278,82,13,27.9267454,71.7936364,0,34,3.576319159,92,5,1,368.3608733,Lomanthang
1998,143,267,34,33,18.981162,74.516255,0,0,3.71598213,93,6,0,379.0301772,Lomanthang
1999,115,263,73,30,22.005087,76.7110428,25,6,3.995221469,116,7,1,407.5125898,Lomanthang
2000,120,271,82,28,0,67.49240949,0,0,3.996464695,101,5,0,487.5686927,Lomanthang
2001,124,275,72,30,38.495195,74.0010111,0,0,3.329290831,92,5,0,379.5391547,Lomanthang
2002,142,275,53,34,0,45.1965415,6,0,4.014413968,91,7,0,409.4702248,Lomanthang
2003,117,265,60,57,48.371826,61.783258,0,6,3.488493243,105,3,2,387.22275,Lomanthang
2004,102,274,65,32,0,22.472707,31,0,3.40572946,122,3,0,313.3271103,Lomanthang
2005,151,275,59,42,0,40.725023,0,6,3.518689294,89,5,0,387.0558223,Lomanthang
2006,111,269,51,55,0,45.4410382,18,9,3.475223196,111,4,0,382.2745516,Lomanthang
2007,127,268,54,33,23.150995,106.32226,15,0,4.18808353,101,10,1,481.6296059,Lomanthang
2008,100,273,80,63,0,46.1376737,12,6,4.121214704,90,7,0,482.1821204,Lomanthang
2009,99,273,37,11,0,38.6603628,28,0,3.122944451,102,4,0,252.9585006,Lomanthang
2010,112,266,64,44,39.42728885,114.4457037,16,0,4.239650182,103,8,1,436.6839687,Lomanthang
2011,118,264,96,26,0,110.4048525,12,0,4.051527432,100,9,0,482.1317644,Lomanthang
2012,143,270,70,23,32.872552,133.1911336,0,7,4.63748701,99,9,1,463.748701,Lomanthang
2013,146,267,52,36,89.36010665,184.0536096,9,6,4.603896201,107,13,2,575.4870251,Lomanthang
2014,178,268,59,32,80.7901689,157.4907639,0,29,4.600817324,110,7,2,446.2792805,Lomanthang
2015,158,275,40,38,24.29830915,91.21957403,14,6,4.36700566,103,8,1,401.7645207,Lomanthang
2016,77,261,39,52,22.722504,95.4849897,27,0,3.978180414,102,7,1,409.7525827,Lomanthang
2017,111,264,109,66,0,15.334833,28,7,3.908562999,123,2,0,398.6734259,Lomanthang
2018,91,264,81,64,68.675828,79.581614,22,0,4.651125521,115,7,2,446.50805,Lomanthang
2019,133,275,44,24,0,120.3932519,0,6,4.508315532,104,11,0,500.4230241,Lomanthang
2020,143,263,52,23,41.235027,162.5566139,18,0,4.270364072,104,12,1,482.5511401,Lomanthang
2021,93,266,38,70,114.1784735,235.8701405,30,23,5.250012843,0,16,3,682.5016696,Lomanthang
2022,108,254,81,42,19.590782,76.6132382,37,6,3.981111286,116,6,0,457.8277979,Lomanthang
1950,23,180,11,177,176.0327537,1483.30135,0,0,14.30849649,170,131,64,4120.84699,Machhapuchchhre
1951,45,187,9,131,204.0846986,876.5432054,0,44,10.29819494,170,86,40,3058.563898,Machhapuchchhre
1952,36,180,6,179,174.2026512,822.2781012,0,26,10.54633359,161,99,40,3227.17808,Machhapuchchhre
1953,41,190,11,188,638.5381665,1019.843622,0,22,10.33876044,166,84,36,3256.70954,Machhapuchchhre
1954,35,190,14,160,493.418841,1589.949883,0,32,13.24565589,185,102,56,3682.292336,Machhapuchchhre
1955,33,177,8,133,432.7579362,953.9552062,0,30,11.14087574,171,77,35,2896.627693,Machhapuchchhre
1956,35,166,8,168,349.499419,1039.870842,14,11,11.20748802,200,99,39,3238.964036,Machhapuchchhre
1957,32,176,11,75,699.497626,1418.707613,0,11,11.70004599,160,79,34,3182.41251,Machhapuchchhre
1958,9,138,7,123,925.0572194,1579.685853,16,0,11.95771559,197,85,42,3491.652953,Machhapuchchhre
1959,17,154,15,143,436.6250618,977.4855897,13,0,11.21247518,183,99,32,3139.49305,Machhapuchchhre
1960,11,183,21,137,461.152824,900.1400445,26,0,10.4775633,195,75,28,2713.688893,Machhapuchchhre
1961,46,184,13,150,481.88223,1119.690182,0,24,11.12482374,180,95,38,3237.323709,Machhapuchchhre
1962,33,176,11,167,374.187136,785.5068621,0,6,10.89201511,174,91,33,2929.952063,Machhapuchchhre
1963,10,178,8,134,239.560024,791.5646329,0,0,10.05510628,176,91,37,2926.035926,Machhapuchchhre
1964,24,163,12,132,563.420106,1522.284969,23,7,13.19548712,218,97,41,3457.217625,Machhapuchchhre
1965,16,204,15,129,116.437724,648.6527383,0,29,10.62671416,149,82,38,2656.678541,Machhapuchchhre
1966,6,188,20,147,715.9962701,1348.62181,21,7,12.82948415,175,81,42,3168.882584,Machhapuchchhre
1967,12,188,13,140,622.7920441,1071.315915,7,16,10.84964828,175,86,31,3059.600816,Machhapuchchhre
1968,36,195,13,149,420.980588,1257.750393,0,18,11.03612947,166,91,33,3156.333028,Machhapuchchhre
1969,17,161,8,139,0,335.9754307,6,6,8.843769684,164,88,29,2405.505354,Machhapuchchhre
1970,19,166,7,148,290.30831,902.4376505,14,0,10.75445813,195,81,36,2946.721527,Machhapuchchhre
1971,22,183,24,170,377.916254,1002.460054,0,7,11.95984738,164,96,37,3205.239097,Machhapuchchhre
1972,18,190,19,121,265.1775752,788.43809,10,7,9.80804099,165,80,32,2687.403231,Machhapuchchhre
1973,24,186,21,150,386.0289232,1025.186961,0,0,12.48944846,178,92,40,3072.40432,Machhapuchchhre
1974,29,156,14,170,167.596548,870.140577,9,9,10.55401779,194,83,32,2870.69284,Machhapuchchhre
1975,28,172,9,154,168.7524589,1241.853847,14,13,11.7306946,179,86,48,3202.479625,Machhapuchchhre
1976,11,153,21,160,268.7969008,726.124845,10,8,9.684401765,210,74,35,2721.316896,Machhapuchchhre
1977,17,154,6,157,72.38131,617.7509078,0,13,9.590599785,150,76,35,2867.589336,Machhapuchchhre
1978,36,161,10,136,209.792176,814.1899047,0,21,10.55649053,182,86,36,2987.486821,Machhapuchchhre
1979,29,168,9,119,77.984022,628.9297159,6,14,9.779907497,173,73,34,2679.694654,Machhapuchchhre
1980,22,171,15,166,76.1673,309.0111937,0,0,8.887648105,188,87,21,2399.664988,Machhapuchchhre
1981,32,170,11,176,223.309825,754.2507096,0,19,9.876077958,179,82,34,2923.319076,Machhapuchchhre
1982,30,183,16,111,78.991738,592.3036892,0,18,9.201696239,157,84,29,2677.693606,Machhapuchchhre
1983,43,185,17,152,74.58587,462.5017344,0,0,8.812520971,159,71,28,2476.318393,Machhapuchchhre
1984,28,179,11,145,255.6265594,849.7671535,10,18,10.63457102,179,88,40,2956.410743,Machhapuchchhre
1985,35,161,13,163,0,422.1207961,18,10,9.221006791,185,81,31,2609.544922,Machhapuchchhre
1986,26,187,13,135,270.7556948,494.3267486,0,44,9.377020436,163,79,35,2606.811681,Machhapuchchhre
1987,9,162,11,140,144.5870191,651.3585866,7,0,9.549422275,159,84,28,2597.442859,Machhapuchchhre
1988,13,172,11,155,451.981215,1257.547808,7,0,11.48191178,180,83,43,3123.080004,Machhapuchchhre
1989,39,180,10,148,334.997397,841.9332235,9,9,10.52562729,178,75,33,2810.342486,Machhapuchchhre
1990,14,176,18,172,377.0746012,839.7285976,12,6,10.68383954,169,95,35,2970.107392,Machhapuchchhre
1991,37,181,6,125,169.4899277,519.3983627,0,0,9.602299716,174,85,30,2631.030122,Machhapuchchhre
1992,29,181,7,165,77.583763,330.1272203,6,6,8.105482728,168,65,19,2342.484509,Machhapuchchhre
1993,25,144,8,179,250.64308,707.5868194,7,0,10.24231886,177,95,39,3113.664932,Machhapuchchhre
1994,29,181,10,154,171.927117,487.0673775,6,12,8.481046163,175,68,20,2442.541295,Machhapuchchhre
1995,45,178,7,154,314.9871112,749.8864102,6,6,9.794510638,188,90,30,2801.230043,Machhapuchchhre
1996,22,167,11,158,80.8116,826.8970731,6,0,10.16909731,171,84,36,2837.17815,Machhapuchchhre
1997,45,220,9,138,94.6192801,582.0507837,0,30,9.512666981,140,79,28,2635.008754,Machhapuchchhre
1998,18,160,17,153,251.414879,1107.29848,12,0,12.40753428,197,94,52,3362.441791,Machhapuchchhre
1999,12,152,11,129,89.535148,492.986501,34,0,9.376058316,205,86,24,2512.783629,Machhapuchchhre
2000,40,159,15,166,79.27331,551.9704119,0,17,10.30733272,195,104,42,3050.970485,Machhapuchchhre
2001,13,160,8,180,161.693163,510.363387,0,0,8.698000646,184,73,20,2426.74218,Machhapuchchhre
2002,19,178,10,151,166.386121,829.8908617,0,0,10.36524774,186,82,38,2881.538871,Machhapuchchhre
2003,21,163,21,146,209.932418,691.2517578,0,6,10.01627148,198,83,30,2754.474658,Machhapuchchhre
2004,25,168,9,161,192.523725,651.7145537,25,15,10.57743643,210,99,37,3046.301691,Machhapuchchhre
2005,28,187,12,131,116.622476,377.7713671,0,6,8.712050002,143,68,24,2282.5571,Machhapuchchhre
2006,3,178,15,151,240.7382815,516.7002145,27,7,9.169325161,177,69,23,2420.701842,Machhapuchchhre
2007,20,157,11,162,366.625385,1384.066991,15,0,12.25150848,190,93,52,3516.182934,Machhapuchchhre
2008,25,160,26,166,191.219505,480.8870542,0,0,10.13146715,176,81,28,2776.021998,Machhapuchchhre
2009,5,158,22,136,310.809142,721.6590566,31,0,9.531214695,199,72,23,2430.459747,Machhapuchchhre
2010,4,141,7,161,476.360915,1064.059459,28,0,11.04520857,218,80,32,2993.251523,Machhapuchchhre
2011,17,168,15,163,451.909161,1230.664072,0,0,12.33797312,178,86,44,3343.590715,Machhapuchchhre
2012,36,198,11,134,388.919584,804.1575055,0,15,9.763794473,158,73,29,2616.696919,Machhapuchchhre
2013,18,168,10,161,237.1327722,1176.536681,0,14,12.56928592,182,98,52,3393.707198,Machhapuchchhre
2014,14,171,13,137,197.7648584,589.6627106,0,0,10.14527685,161,88,37,2708.788918,Machhapuchchhre
2015,22,162,8,150,163.5165233,727.5084703,7,0,9.873989407,172,83,36,2853.582939,Machhapuchchhre
2016,12,127,12,166,449.2308417,953.3757814,26,0,12.24465095,197,110,48,3416.257614,Machhapuchchhre
2017,16,155,9,169,403.486623,776.7345836,0,0,10.59465952,211,79,35,2924.126028,Machhapuchchhre
2018,11,158,15,128,244.681978,1075.574508,14,0,11.47542687,160,98,42,3270.496657,Machhapuchchhre
2019,44,159,6,155,356.1365939,1044.471002,7,0,10.99593549,205,94,43,3221.809099,Machhapuchchhre
2020,36,182,17,130,324.1051034,1642.05865,0,0,14.05484544,173,103,55,3738.588888,Machhapuchchhre
2021,14,160,14,139,633.9961348,1661.381024,17,8,13.71449759,163,110,52,3908.631814,Machhapuchchhre
2022,42,140,11,169,75.239559,916.2310207,17,0,10.71330912,205,89,37,2946.160008,Machhapuchchhre
1950,0,0,23,109,464.2509532,1110.302223,0,30,15.18431686,365,100,53,3446.839928,Madhyabindu
1951,0,0,35,130,0,215.9964921,0,19,11.41280442,365,84,28,2214.084057,Madhyabindu
1952,0,0,38,179,404.4071977,739.0306762,0,7,14.3017109,366,114,40,3275.091796,Madhyabindu
1953,0,0,23,131,138.263159,788.9387775,0,61,13.2812205,365,97,37,3014.837053,Madhyabindu
1954,0,0,31,135,272.0302264,903.389181,14,40,17.68824943,365,96,41,2918.561155,Madhyabindu
1955,0,0,75,128,0,621.9525757,56,52,16.05230133,365,81,39,2423.897501,Madhyabindu
1956,0,0,87,107,412.5449784,1197.466429,22,8,17.98715135,366,93,50,3183.725789,Madhyabindu
1957,0,0,47,60,631.205528,1371.840983,44,7,20.74034826,365,71,37,2862.16806,Madhyabindu
1958,0,0,45,97,344.56907,996.4198652,27,8,18.18663316,365,92,42,2837.114772,Madhyabindu
1959,0,0,93,41,302.230446,1027.320824,26,0,19.00483517,365,101,63,3249.826814,Madhyabindu
